State,County,Date,Cases,Deaths
45,Lee,1/31/20,0,0
45,Lexington,1/31/20,0,0
45,McCormick,1/31/20,0,0
45,Marion,1/31/20,0,0
45,Marlboro,1/31/20,0,0
45,Newberry,1/31/20,0,0
45,Oconee,1/31/20,0,0
45,Orangeburg,1/31/20,0,0
45,Pickens,1/31/20,0,0
45,Richland,1/31/20,0,0
45,Saluda,1/31/20,0,0
45,Spartanburg,1/31/20,0,0
45,Sumter,1/31/20,0,0
45,Union,1/31/20,0,0
45,Williamsburg,1/31/20,0,0
45,York,1/31/20,0,0
45,Abbeville,2/1/20,0,0
45,Aiken,2/1/20,0,0
45,Allendale,2/1/20,0,0
45,Anderson,2/1/20,0,0
45,Bamberg,2/1/20,0,0
45,Barnwell,2/1/20,0,0
45,Beaufort,2/1/20,0,0
45,Berkeley,2/1/20,0,0
45,Calhoun,2/1/20,0,0
45,Charleston,2/1/20,0,0
45,Cherokee,2/1/20,0,0
45,Chester,2/1/20,0,0
45,Chesterfield,2/1/20,0,0
45,Clarendon,2/1/20,0,0
45,Colleton,2/1/20,0,0
45,Darlington,2/1/20,0,0
45,Dillon,2/1/20,0,0
45,Dorchester,2/1/20,0,0
45,Edgefield,2/1/20,0,0
45,Fairfield,2/1/20,0,0
45,Florence,2/1/20,0,0
45,Georgetown,2/1/20,0,0
45,Greenville,2/1/20,0,0
45,Greenwood,2/1/20,0,0
45,Hampton,2/1/20,0,0
45,Horry,2/1/20,0,0
45,Jasper,2/1/20,0,0
45,Kershaw,2/1/20,0,0
45,Lancaster,2/1/20,0,0
45,Laurens,2/1/20,0,0
45,Lee,2/1/20,0,0
45,Lexington,2/1/20,0,0
45,McCormick,2/1/20,0,0
45,Marion,2/1/20,0,0
45,Marlboro,2/1/20,0,0
45,Newberry,2/1/20,0,0
45,Oconee,2/1/20,0,0
45,Orangeburg,2/1/20,0,0
45,Pickens,2/1/20,0,0
45,Richland,2/1/20,0,0
45,Saluda,2/1/20,0,0
45,Spartanburg,2/1/20,0,0
45,Sumter,2/1/20,0,0
45,Union,2/1/20,0,0
45,Williamsburg,2/1/20,0,0
45,York,2/1/20,0,0
45,Abbeville,2/2/20,0,0
45,Aiken,2/2/20,0,0
45,Allendale,2/2/20,0,0
45,Anderson,2/2/20,0,0
45,Bamberg,2/2/20,0,0
45,Barnwell,2/2/20,0,0
45,Beaufort,2/2/20,0,0
45,Berkeley,2/2/20,0,0
45,Calhoun,2/2/20,0,0
45,Charleston,2/2/20,0,0
45,Cherokee,2/2/20,0,0
45,Chester,2/2/20,0,0
45,Chesterfield,2/2/20,0,0
45,Clarendon,2/2/20,0,0
45,Colleton,2/2/20,0,0
45,Darlington,2/2/20,0,0
45,Dillon,2/2/20,0,0
45,Dorchester,2/2/20,0,0
45,Edgefield,2/2/20,0,0
45,Fairfield,2/2/20,0,0
45,Florence,2/2/20,0,0
45,Georgetown,2/2/20,0,0
45,Greenville,2/2/20,0,0
45,Greenwood,2/2/20,0,0
45,Hampton,2/2/20,0,0
45,Horry,2/2/20,0,0
45,Jasper,2/2/20,0,0
45,Kershaw,2/2/20,0,0
45,Lancaster,2/2/20,0,0
45,Laurens,2/2/20,0,0
45,Lee,2/2/20,0,0
45,Lexington,2/2/20,0,0
45,McCormick,2/2/20,0,0
45,Marion,2/2/20,0,0
45,Marlboro,2/2/20,0,0
45,Newberry,2/2/20,0,0
45,Oconee,2/2/20,0,0
45,Orangeburg,2/2/20,0,0
45,Pickens,2/2/20,0,0
45,Richland,2/2/20,0,0
45,Saluda,2/2/20,0,0
45,Spartanburg,2/2/20,0,0
45,Sumter,2/2/20,0,0
45,Union,2/2/20,0,0
45,Williamsburg,2/2/20,0,0
45,York,2/2/20,0,0
45,Abbeville,2/3/20,0,0
45,Aiken,2/3/20,0,0
45,Allendale,2/3/20,0,0
45,Anderson,2/3/20,0,0
45,Bamberg,2/3/20,0,0
45,Barnwell,2/3/20,0,0
45,Beaufort,2/3/20,0,0
45,Berkeley,2/3/20,0,0
45,Calhoun,2/3/20,0,0
45,Charleston,2/3/20,0,0
45,Cherokee,2/3/20,0,0
45,Chester,2/3/20,0,0
45,Chesterfield,2/3/20,0,0
45,Clarendon,2/3/20,0,0
45,Colleton,2/3/20,0,0
45,Darlington,2/3/20,0,0
45,Dillon,2/3/20,0,0
45,Dorchester,2/3/20,0,0
45,Edgefield,2/3/20,0,0
45,Fairfield,2/3/20,0,0
45,Florence,2/3/20,0,0
45,Georgetown,2/3/20,0,0
45,Greenville,2/3/20,0,0
45,Greenwood,2/3/20,0,0
45,Hampton,2/3/20,0,0
45,Horry,2/3/20,0,0
45,Jasper,2/3/20,0,0
45,Kershaw,2/3/20,0,0
45,Lancaster,2/3/20,0,0
45,Laurens,2/3/20,0,0
45,Lee,2/3/20,0,0
45,Lexington,2/3/20,0,0
45,McCormick,2/3/20,0,0
45,Marion,2/3/20,0,0
45,Marlboro,2/3/20,0,0
45,Newberry,2/3/20,0,0
45,Oconee,2/3/20,0,0
45,Orangeburg,2/3/20,0,0
45,Pickens,2/3/20,0,0
45,Richland,2/3/20,0,0
45,Saluda,2/3/20,0,0
45,Spartanburg,2/3/20,0,0
45,Sumter,2/3/20,0,0
45,Union,2/3/20,0,0
45,Williamsburg,2/3/20,0,0
45,York,2/3/20,0,0
45,Abbeville,2/4/20,0,0
45,Aiken,2/4/20,0,0
45,Allendale,2/4/20,0,0
45,Anderson,2/4/20,0,0
45,Bamberg,2/4/20,0,0
45,Barnwell,2/4/20,0,0
45,Beaufort,2/4/20,0,0
45,Berkeley,2/4/20,0,0
45,Calhoun,2/4/20,0,0
45,Charleston,2/4/20,0,0
45,Cherokee,2/4/20,0,0
45,Chester,2/4/20,0,0
45,Chesterfield,2/4/20,0,0
45,Clarendon,2/4/20,0,0
45,Colleton,2/4/20,0,0
45,Darlington,2/4/20,0,0
45,Dillon,2/4/20,0,0
45,Dorchester,2/4/20,0,0
45,Edgefield,2/4/20,0,0
45,Fairfield,2/4/20,0,0
45,Florence,2/4/20,0,0
45,Georgetown,2/4/20,0,0
45,Greenville,2/4/20,0,0
45,Greenwood,2/4/20,0,0
45,Hampton,2/4/20,0,0
45,Horry,2/4/20,0,0
45,Jasper,2/4/20,0,0
45,Kershaw,2/4/20,0,0
45,Lancaster,2/4/20,0,0
45,Laurens,2/4/20,0,0
45,Lee,2/4/20,0,0
45,Lexington,2/4/20,0,0
45,McCormick,2/4/20,0,0
45,Marion,2/4/20,0,0
45,Marlboro,2/4/20,0,0
45,Newberry,2/4/20,0,0
45,Oconee,2/4/20,0,0
45,Orangeburg,2/4/20,0,0
45,Pickens,2/4/20,0,0
45,Richland,2/4/20,0,0
45,Saluda,2/4/20,0,0
45,Spartanburg,2/4/20,0,0
45,Sumter,2/4/20,0,0
45,Union,2/4/20,0,0
45,Williamsburg,2/4/20,0,0
45,York,2/4/20,0,0
45,Abbeville,2/5/20,0,0
45,Aiken,2/5/20,0,0
45,Allendale,2/5/20,0,0
45,Anderson,2/5/20,0,0
45,Bamberg,2/5/20,0,0
45,Barnwell,2/5/20,0,0
45,Beaufort,2/5/20,0,0
45,Berkeley,2/5/20,0,0
45,Calhoun,2/5/20,0,0
45,Charleston,2/5/20,0,0
45,Cherokee,2/5/20,0,0
45,Chester,2/5/20,0,0
45,Chesterfield,2/5/20,0,0
45,Clarendon,2/5/20,0,0
45,Colleton,2/5/20,0,0
45,Darlington,2/5/20,0,0
45,Dillon,2/5/20,0,0
45,Dorchester,2/5/20,0,0
45,Edgefield,2/5/20,0,0
45,Fairfield,2/5/20,0,0
45,Florence,2/5/20,0,0
45,Georgetown,2/5/20,0,0
45,Greenville,2/5/20,0,0
45,Greenwood,2/5/20,0,0
45,Hampton,2/5/20,0,0
45,Horry,2/5/20,0,0
45,Jasper,2/5/20,0,0
45,Kershaw,2/5/20,0,0
45,Lancaster,2/5/20,0,0
45,Laurens,2/5/20,0,0
45,Lee,2/5/20,0,0
45,Lexington,2/5/20,0,0
45,McCormick,2/5/20,0,0
45,Marion,2/5/20,0,0
45,Marlboro,2/5/20,0,0
45,Newberry,2/5/20,0,0
45,Oconee,2/5/20,0,0
45,Orangeburg,2/5/20,0,0
45,Pickens,2/5/20,0,0
45,Richland,2/5/20,0,0
45,Saluda,2/5/20,0,0
45,Spartanburg,2/5/20,0,0
45,Sumter,2/5/20,0,0
45,Union,2/5/20,0,0
45,Williamsburg,2/5/20,0,0
45,York,2/5/20,0,0
45,Abbeville,2/6/20,0,0
45,Aiken,2/6/20,0,0
45,Allendale,2/6/20,0,0
45,Anderson,2/6/20,0,0
45,Bamberg,2/6/20,0,0
45,Barnwell,2/6/20,0,0
45,Beaufort,2/6/20,0,0
45,Berkeley,2/6/20,0,0
45,Calhoun,2/6/20,0,0
45,Charleston,2/6/20,0,0
45,Cherokee,2/6/20,0,0
45,Chester,2/6/20,0,0
45,Chesterfield,2/6/20,0,0
45,Clarendon,2/6/20,0,0
45,Colleton,2/6/20,0,0
45,Darlington,2/6/20,0,0
45,Dillon,2/6/20,0,0
45,Dorchester,2/6/20,0,0
45,Edgefield,2/6/20,0,0
45,Fairfield,2/6/20,0,0
45,Florence,2/6/20,0,0
45,Georgetown,2/6/20,0,0
45,Greenville,2/6/20,0,0
45,Greenwood,2/6/20,0,0
45,Hampton,2/6/20,0,0
45,Horry,2/6/20,0,0
45,Jasper,2/6/20,0,0
45,Kershaw,2/6/20,0,0
45,Lancaster,2/6/20,0,0
45,Laurens,2/6/20,0,0
45,Lee,2/6/20,0,0
45,Lexington,2/6/20,0,0
45,McCormick,2/6/20,0,0
45,Marion,2/6/20,0,0
45,Marlboro,2/6/20,0,0
45,Newberry,2/6/20,0,0
45,Oconee,2/6/20,0,0
45,Orangeburg,2/6/20,0,0
45,Pickens,2/6/20,0,0
45,Richland,2/6/20,0,0
45,Saluda,2/6/20,0,0
45,Spartanburg,2/6/20,0,0
45,Sumter,2/6/20,0,0
45,Union,2/6/20,0,0
45,Williamsburg,2/6/20,0,0
45,York,2/6/20,0,0
45,Abbeville,2/7/20,0,0
45,Aiken,2/7/20,0,0
45,Allendale,2/7/20,0,0
45,Anderson,2/7/20,0,0
45,Bamberg,2/7/20,0,0
45,Barnwell,2/7/20,0,0
45,Beaufort,2/7/20,0,0
45,Berkeley,2/7/20,0,0
45,Calhoun,2/7/20,0,0
45,Charleston,2/7/20,0,0
45,Cherokee,2/7/20,0,0
45,Chester,2/7/20,0,0
45,Chesterfield,2/7/20,0,0
45,Clarendon,2/7/20,0,0
45,Colleton,2/7/20,0,0
45,Darlington,2/7/20,0,0
45,Dillon,2/7/20,0,0
45,Dorchester,2/7/20,0,0
45,Edgefield,2/7/20,0,0
45,Fairfield,2/7/20,0,0
45,Florence,2/7/20,0,0
45,Georgetown,2/7/20,0,0
45,Greenville,2/7/20,0,0
45,Greenwood,2/7/20,0,0
45,Hampton,2/7/20,0,0
45,Horry,2/7/20,0,0
45,Jasper,2/7/20,0,0
45,Kershaw,2/7/20,0,0
45,Lancaster,2/7/20,0,0
45,Laurens,2/7/20,0,0
45,Lee,2/7/20,0,0
45,Lexington,2/7/20,0,0
45,McCormick,2/7/20,0,0
45,Marion,2/7/20,0,0
45,Marlboro,2/7/20,0,0
45,Newberry,2/7/20,0,0
45,Oconee,2/7/20,0,0
45,Orangeburg,2/7/20,0,0
45,Pickens,2/7/20,0,0
45,Richland,2/7/20,0,0
45,Saluda,2/7/20,0,0
45,Spartanburg,2/7/20,0,0
45,Sumter,2/7/20,0,0
45,Union,2/7/20,0,0
45,Williamsburg,2/7/20,0,0
45,York,2/7/20,0,0
45,Abbeville,2/8/20,0,0
45,Aiken,2/8/20,0,0
45,Allendale,2/8/20,0,0
45,Anderson,2/8/20,0,0
45,Bamberg,2/8/20,0,0
45,Barnwell,2/8/20,0,0
45,Beaufort,2/8/20,0,0
45,Berkeley,2/8/20,0,0
45,Calhoun,2/8/20,0,0
45,Charleston,2/8/20,0,0
45,Cherokee,2/8/20,0,0
45,Chester,2/8/20,0,0
45,Chesterfield,2/8/20,0,0
45,Clarendon,2/8/20,0,0
45,Colleton,2/8/20,0,0
45,Darlington,2/8/20,0,0
45,Dillon,2/8/20,0,0
45,Dorchester,2/8/20,0,0
45,Edgefield,2/8/20,0,0
45,Fairfield,2/8/20,0,0
45,Florence,2/8/20,0,0
45,Georgetown,2/8/20,0,0
45,Greenville,2/8/20,0,0
45,Greenwood,2/8/20,0,0
45,Hampton,2/8/20,0,0
45,Horry,2/8/20,0,0
45,Jasper,2/8/20,0,0
45,Kershaw,2/8/20,0,0
45,Lancaster,2/8/20,0,0
45,Laurens,2/8/20,0,0
45,Lee,2/8/20,0,0
45,Lexington,2/8/20,0,0
45,McCormick,2/8/20,0,0
45,Marion,2/8/20,0,0
45,Marlboro,2/8/20,0,0
45,Newberry,2/8/20,0,0
45,Oconee,2/8/20,0,0
45,Orangeburg,2/8/20,0,0
45,Pickens,2/8/20,0,0
45,Richland,2/8/20,0,0
45,Saluda,2/8/20,0,0
45,Spartanburg,2/8/20,0,0
45,Sumter,2/8/20,0,0
45,Union,2/8/20,0,0
45,Williamsburg,2/8/20,0,0
45,York,2/8/20,0,0
45,Abbeville,2/9/20,0,0
45,Aiken,2/9/20,0,0
45,Allendale,2/9/20,0,0
45,Anderson,2/9/20,0,0
45,Bamberg,2/9/20,0,0
45,Barnwell,2/9/20,0,0
45,Beaufort,2/9/20,0,0
45,Berkeley,2/9/20,0,0
45,Calhoun,2/9/20,0,0
45,Charleston,2/9/20,0,0
45,Cherokee,2/9/20,0,0
45,Chester,2/9/20,0,0
45,Chesterfield,2/9/20,0,0
45,Clarendon,2/9/20,0,0
45,Colleton,2/9/20,0,0
45,Darlington,2/9/20,0,0
45,Dillon,2/9/20,0,0
45,Dorchester,2/9/20,0,0
45,Edgefield,2/9/20,0,0
45,Fairfield,2/9/20,0,0
45,Florence,2/9/20,0,0
45,Georgetown,2/9/20,0,0
45,Greenville,2/9/20,0,0
45,Greenwood,2/9/20,0,0
45,Hampton,2/9/20,0,0
45,Horry,2/9/20,0,0
45,Jasper,2/9/20,0,0
45,Kershaw,2/9/20,0,0
45,Lancaster,2/9/20,0,0
45,Laurens,2/9/20,0,0
45,Lee,2/9/20,0,0
45,Lexington,2/9/20,0,0
45,McCormick,2/9/20,0,0
45,Marion,2/9/20,0,0
45,Marlboro,2/9/20,0,0
45,Newberry,2/9/20,0,0
45,Oconee,2/9/20,0,0
45,Orangeburg,2/9/20,0,0
45,Pickens,2/9/20,0,0
45,Richland,2/9/20,0,0
45,Saluda,2/9/20,0,0
45,Spartanburg,2/9/20,0,0
45,Sumter,2/9/20,0,0
45,Union,2/9/20,0,0
45,Williamsburg,2/9/20,0,0
45,York,2/9/20,0,0
45,Abbeville,2/10/20,0,0
45,Aiken,2/10/20,0,0
45,Allendale,2/10/20,0,0
45,Anderson,2/10/20,0,0
45,Bamberg,2/10/20,0,0
45,Barnwell,2/10/20,0,0
45,Beaufort,2/10/20,0,0
45,Berkeley,2/10/20,0,0
45,Calhoun,2/10/20,0,0
45,Charleston,2/10/20,0,0
45,Cherokee,2/10/20,0,0
45,Chester,2/10/20,0,0
45,Chesterfield,2/10/20,0,0
45,Clarendon,2/10/20,0,0
45,Colleton,2/10/20,0,0
45,Darlington,2/10/20,0,0
45,Dillon,2/10/20,0,0
45,Dorchester,2/10/20,0,0
45,Edgefield,2/10/20,0,0
45,Fairfield,2/10/20,0,0
45,Florence,2/10/20,0,0
45,Georgetown,2/10/20,0,0
45,Greenville,2/10/20,0,0
45,Greenwood,2/10/20,0,0
45,Hampton,2/10/20,0,0
45,Horry,2/10/20,0,0
45,Jasper,2/10/20,0,0
45,Kershaw,2/10/20,0,0
45,Lancaster,2/10/20,0,0
45,Laurens,2/10/20,0,0
45,Lee,2/10/20,0,0
45,Lexington,2/10/20,0,0
45,McCormick,2/10/20,0,0
45,Marion,2/10/20,0,0
45,Marlboro,2/10/20,0,0
45,Newberry,2/10/20,0,0
45,Oconee,2/10/20,0,0
45,Orangeburg,2/10/20,0,0
45,Pickens,2/10/20,0,0
45,Richland,2/10/20,0,0
45,Saluda,2/10/20,0,0
45,Spartanburg,2/10/20,0,0
45,Sumter,2/10/20,0,0
45,Union,2/10/20,0,0
45,Williamsburg,2/10/20,0,0
45,York,2/10/20,0,0
45,Abbeville,2/11/20,0,0
45,Aiken,2/11/20,0,0
45,Allendale,2/11/20,0,0
45,Anderson,2/11/20,0,0
45,Bamberg,2/11/20,0,0
45,Barnwell,2/11/20,0,0
45,Beaufort,2/11/20,0,0
45,Berkeley,2/11/20,0,0
45,Calhoun,2/11/20,0,0
45,Charleston,2/11/20,0,0
45,Cherokee,2/11/20,0,0
45,Chester,2/11/20,0,0
45,Chesterfield,2/11/20,0,0
45,Clarendon,2/11/20,0,0
45,Colleton,2/11/20,0,0
45,Darlington,2/11/20,0,0
45,Dillon,2/11/20,0,0
45,Dorchester,2/11/20,0,0
45,Edgefield,2/11/20,0,0
45,Fairfield,2/11/20,0,0
45,Florence,2/11/20,0,0
45,Georgetown,2/11/20,0,0
45,Greenville,2/11/20,0,0
45,Greenwood,2/11/20,0,0
45,Hampton,2/11/20,0,0
45,Horry,2/11/20,0,0
45,Jasper,2/11/20,0,0
45,Kershaw,2/11/20,0,0
45,Lancaster,2/11/20,0,0
45,Laurens,2/11/20,0,0
45,Lee,2/11/20,0,0
45,Lexington,2/11/20,0,0
45,McCormick,2/11/20,0,0
45,Marion,2/11/20,0,0
45,Marlboro,2/11/20,0,0
45,Newberry,2/11/20,0,0
45,Oconee,2/11/20,0,0
45,Orangeburg,2/11/20,0,0
45,Pickens,2/11/20,0,0
45,Richland,2/11/20,0,0
45,Saluda,2/11/20,0,0
45,Spartanburg,2/11/20,0,0
45,Sumter,2/11/20,0,0
45,Union,2/11/20,0,0
45,Williamsburg,2/11/20,0,0
45,York,2/11/20,0,0
45,Abbeville,2/12/20,0,0
45,Aiken,2/12/20,0,0
45,Allendale,2/12/20,0,0
45,Anderson,2/12/20,0,0
45,Bamberg,2/12/20,0,0
45,Barnwell,2/12/20,0,0
45,Beaufort,2/12/20,0,0
45,Berkeley,2/12/20,0,0
45,Calhoun,2/12/20,0,0
45,Charleston,2/12/20,0,0
45,Cherokee,2/12/20,0,0
45,Chester,2/12/20,0,0
45,Chesterfield,2/12/20,0,0
45,Clarendon,2/12/20,0,0
45,Colleton,2/12/20,0,0
45,Darlington,2/12/20,0,0
45,Dillon,2/12/20,0,0
45,Dorchester,2/12/20,0,0
45,Edgefield,2/12/20,0,0
45,Fairfield,2/12/20,0,0
45,Florence,2/12/20,0,0
45,Georgetown,2/12/20,0,0
45,Greenville,2/12/20,0,0
45,Greenwood,2/12/20,0,0
45,Hampton,2/12/20,0,0
45,Horry,2/12/20,0,0
45,Jasper,2/12/20,0,0
45,Kershaw,2/12/20,0,0
45,Lancaster,2/12/20,0,0
45,Laurens,2/12/20,0,0
45,Lee,2/12/20,0,0
45,Lexington,2/12/20,0,0
45,McCormick,2/12/20,0,0
45,Marion,2/12/20,0,0
45,Marlboro,2/12/20,0,0
45,Newberry,2/12/20,0,0
45,Oconee,2/12/20,0,0
45,Orangeburg,2/12/20,0,0
45,Pickens,2/12/20,0,0
45,Richland,2/12/20,0,0
45,Saluda,2/12/20,0,0
45,Spartanburg,2/12/20,0,0
45,Sumter,2/12/20,0,0
45,Union,2/12/20,0,0
45,Williamsburg,2/12/20,0,0
45,York,2/12/20,0,0
45,Abbeville,2/13/20,0,0
45,Aiken,2/13/20,0,0
45,Allendale,2/13/20,0,0
45,Anderson,2/13/20,0,0
45,Bamberg,2/13/20,0,0
45,Barnwell,2/13/20,0,0
45,Beaufort,2/13/20,0,0
45,Berkeley,2/13/20,0,0
45,Calhoun,2/13/20,0,0
45,Charleston,2/13/20,0,0
45,Cherokee,2/13/20,0,0
45,Chester,2/13/20,0,0
45,Chesterfield,2/13/20,0,0
45,Clarendon,2/13/20,0,0
45,Colleton,2/13/20,0,0
45,Darlington,2/13/20,0,0
45,Dillon,2/13/20,0,0
45,Dorchester,2/13/20,0,0
45,Edgefield,2/13/20,0,0
45,Fairfield,2/13/20,0,0
45,Florence,2/13/20,0,0
45,Georgetown,2/13/20,0,0
45,Greenville,2/13/20,0,0
45,Greenwood,2/13/20,0,0
45,Hampton,2/13/20,0,0
45,Horry,2/13/20,0,0
45,Jasper,2/13/20,0,0
45,Kershaw,2/13/20,0,0
45,Lancaster,2/13/20,0,0
45,Laurens,2/13/20,0,0
45,Lee,2/13/20,0,0
45,Lexington,2/13/20,0,0
45,McCormick,2/13/20,0,0
45,Marion,2/13/20,0,0
45,Marlboro,2/13/20,0,0
45,Newberry,2/13/20,0,0
45,Oconee,2/13/20,0,0
45,Orangeburg,2/13/20,0,0
45,Pickens,2/13/20,0,0
45,Richland,2/13/20,0,0
45,Saluda,2/13/20,0,0
45,Spartanburg,2/13/20,0,0
45,Sumter,2/13/20,0,0
45,Union,2/13/20,0,0
45,Williamsburg,2/13/20,0,0
45,York,2/13/20,0,0
45,Abbeville,2/14/20,0,0
45,Aiken,2/14/20,0,0
45,Allendale,2/14/20,0,0
45,Anderson,2/14/20,0,0
45,Bamberg,2/14/20,0,0
45,Barnwell,2/14/20,0,0
45,Beaufort,2/14/20,0,0
45,Berkeley,2/14/20,0,0
45,Calhoun,2/14/20,0,0
45,Charleston,2/14/20,0,0
45,Cherokee,2/14/20,0,0
45,Chester,2/14/20,0,0
45,Chesterfield,2/14/20,0,0
45,Clarendon,2/14/20,0,0
45,Colleton,2/14/20,0,0
45,Darlington,2/14/20,0,0
45,Dillon,2/14/20,0,0
45,Dorchester,2/14/20,0,0
45,Edgefield,2/14/20,0,0
45,Fairfield,2/14/20,0,0
45,Florence,2/14/20,0,0
45,Georgetown,2/14/20,0,0
45,Greenville,2/14/20,0,0
45,Greenwood,2/14/20,0,0
45,Hampton,2/14/20,0,0
45,Horry,2/14/20,0,0
45,Jasper,2/14/20,0,0
45,Kershaw,2/14/20,0,0
45,Lancaster,2/14/20,0,0
45,Laurens,2/14/20,0,0
45,Lee,2/14/20,0,0
45,Lexington,2/14/20,0,0
45,McCormick,2/14/20,0,0
45,Marion,2/14/20,0,0
45,Marlboro,2/14/20,0,0
45,Newberry,2/14/20,0,0
45,Oconee,2/14/20,0,0
45,Orangeburg,2/14/20,0,0
45,Pickens,2/14/20,0,0
45,Richland,2/14/20,0,0
45,Saluda,2/14/20,0,0
45,Spartanburg,2/14/20,0,0
45,Sumter,2/14/20,0,0
45,Union,2/14/20,0,0
45,Williamsburg,2/14/20,0,0
45,York,2/14/20,0,0
45,Abbeville,2/15/20,0,0
45,Aiken,2/15/20,0,0
45,Allendale,2/15/20,0,0
45,Anderson,2/15/20,0,0
45,Bamberg,2/15/20,0,0
45,Barnwell,2/15/20,0,0
45,Beaufort,2/15/20,0,0
45,Berkeley,2/15/20,0,0
45,Calhoun,2/15/20,0,0
45,Charleston,2/15/20,0,0
45,Cherokee,2/15/20,0,0
45,Chester,2/15/20,0,0
45,Chesterfield,2/15/20,0,0
45,Clarendon,2/15/20,0,0
45,Colleton,2/15/20,0,0
45,Darlington,2/15/20,0,0
45,Dillon,2/15/20,0,0
45,Dorchester,2/15/20,0,0
45,Edgefield,2/15/20,0,0
45,Fairfield,2/15/20,0,0
45,Florence,2/15/20,0,0
45,Georgetown,2/15/20,0,0
45,Greenville,2/15/20,0,0
45,Greenwood,2/15/20,0,0
45,Hampton,2/15/20,0,0
45,Horry,2/15/20,0,0
45,Jasper,2/15/20,0,0
45,Kershaw,2/15/20,0,0
45,Lancaster,2/15/20,0,0
45,Laurens,2/15/20,0,0
45,Lee,2/15/20,0,0
45,Lexington,2/15/20,0,0
45,McCormick,2/15/20,0,0
45,Marion,2/15/20,0,0
45,Marlboro,2/15/20,0,0
45,Newberry,2/15/20,0,0
45,Oconee,2/15/20,0,0
45,Orangeburg,2/15/20,0,0
45,Pickens,2/15/20,0,0
45,Richland,2/15/20,0,0
45,Saluda,2/15/20,0,0
45,Spartanburg,2/15/20,0,0
45,Sumter,2/15/20,0,0
45,Union,2/15/20,0,0
45,Williamsburg,2/15/20,0,0
45,York,2/15/20,0,0
45,Abbeville,2/16/20,0,0
45,Aiken,2/16/20,0,0
45,Allendale,2/16/20,0,0
45,Anderson,2/16/20,0,0
45,Bamberg,2/16/20,0,0
45,Barnwell,2/16/20,0,0
45,Beaufort,2/16/20,0,0
45,Berkeley,2/16/20,0,0
45,Calhoun,2/16/20,0,0
45,Charleston,2/16/20,0,0
45,Cherokee,2/16/20,0,0
45,Chester,2/16/20,0,0
45,Chesterfield,2/16/20,0,0
45,Clarendon,2/16/20,0,0
45,Colleton,2/16/20,0,0
45,Darlington,2/16/20,0,0
45,Dillon,2/16/20,0,0
45,Dorchester,2/16/20,0,0
45,Edgefield,2/16/20,0,0
45,Fairfield,2/16/20,0,0
45,Florence,2/16/20,0,0
45,Georgetown,2/16/20,0,0
45,Greenville,2/16/20,0,0
45,Greenwood,2/16/20,0,0
45,Hampton,2/16/20,0,0
45,Horry,2/16/20,0,0
45,Jasper,2/16/20,0,0
45,Kershaw,2/16/20,0,0
45,Lancaster,2/16/20,0,0
45,Laurens,2/16/20,0,0
45,Lee,2/16/20,0,0
45,Lexington,2/16/20,0,0
45,McCormick,2/16/20,0,0
45,Marion,2/16/20,0,0
45,Marlboro,2/16/20,0,0
45,Newberry,2/16/20,0,0
45,Oconee,2/16/20,0,0
45,Orangeburg,2/16/20,0,0
45,Pickens,2/16/20,0,0
45,Richland,2/16/20,0,0
45,Saluda,2/16/20,0,0
45,Spartanburg,2/16/20,0,0
45,Sumter,2/16/20,0,0
45,Union,2/16/20,0,0
45,Williamsburg,2/16/20,0,0
45,York,2/16/20,0,0
45,Abbeville,2/17/20,0,0
45,Aiken,2/17/20,0,0
45,Allendale,2/17/20,0,0
45,Anderson,2/17/20,0,0
45,Bamberg,2/17/20,0,0
45,Barnwell,2/17/20,0,0
45,Beaufort,2/17/20,0,0
45,Berkeley,2/17/20,0,0
45,Calhoun,2/17/20,0,0
45,Charleston,2/17/20,0,0
45,Cherokee,2/17/20,0,0
45,Chester,2/17/20,0,0
45,Chesterfield,2/17/20,0,0
45,Clarendon,2/17/20,0,0
45,Colleton,2/17/20,0,0
45,Darlington,2/17/20,0,0
45,Dillon,2/17/20,0,0
45,Dorchester,2/17/20,0,0
45,Edgefield,2/17/20,0,0
45,Fairfield,2/17/20,0,0
45,Florence,2/17/20,0,0
45,Georgetown,2/17/20,0,0
45,Greenville,2/17/20,0,0
45,Greenwood,2/17/20,0,0
45,Hampton,2/17/20,0,0
45,Horry,2/17/20,0,0
45,Jasper,2/17/20,0,0
45,Kershaw,2/17/20,0,0
45,Lancaster,2/17/20,0,0
45,Laurens,2/17/20,0,0
45,Lee,2/17/20,0,0
45,Lexington,2/17/20,0,0
45,McCormick,2/17/20,0,0
45,Marion,2/17/20,0,0
45,Marlboro,2/17/20,0,0
45,Newberry,2/17/20,0,0
45,Oconee,2/17/20,0,0
45,Orangeburg,2/17/20,0,0
45,Pickens,2/17/20,0,0
45,Richland,2/17/20,0,0
45,Saluda,2/17/20,0,0
45,Spartanburg,2/17/20,0,0
45,Sumter,2/17/20,0,0
45,Union,2/17/20,0,0
45,Williamsburg,2/17/20,0,0
45,York,2/17/20,0,0
45,Abbeville,2/18/20,0,0
45,Aiken,2/18/20,0,0
45,Allendale,2/18/20,0,0
45,Anderson,2/18/20,0,0
45,Bamberg,2/18/20,0,0
45,Barnwell,2/18/20,0,0
45,Beaufort,2/18/20,0,0
45,Berkeley,2/18/20,0,0
45,Calhoun,2/18/20,0,0
45,Charleston,2/18/20,0,0
45,Cherokee,2/18/20,0,0
